,FSC-H,FSC-A,SSC-H,SSC-A,FITC-H,FITC-A,VSSC-H,VSSC-A,PE-H,PE-A,ECD-H,ECD-A,FSC-Width,Time
42272,10.395369,9.980879,9.823654,9.780354,5.7097645,4.5612183,10.6134405,10.512837,5.164786,3.6054978,5.918087,3.325036,6.517084,13.423651
42279,10.903761,10.674225,10.2800045,10.438287,5.8345184,4.925803,11.184988,11.21655,6.376727,4.889597,5.9375362,3.552487,6.7020025,13.42375
42291,9.8239355,9.14326,9.391444,9.365762,5.4667935,2.8033605,10.223918,10.10713,5.4901767,3.0106208,6.1213956,5.348535,6.2510786,13.423908
42294,11.105859,10.9015665,10.783263,10.747786,5.6643486,5.483967,11.399935,11.441436,6.6277766,5.1857085,6.341945,5.6580877,6.7271647,13.423951
42295,10.552704,10.712411,10.151581,10.579969,6.221385,4.4212475,10.751093,11.166778,6.150816,4.0656023,6.1897006,4.956531,7.0911827,13.423953
42298,10.1375,9.738371,9.5665455,9.524034,5.6164074,3.906005,10.199778,10.105231,5.8342257,4.7184987,6.130139,5.7160406,6.5323668,13.42396
42299,10.834866,10.355735,10.251461,10.162384,5.9829283,4.1850986,10.801421,10.721938,5.8409324,4.3605475,6.344759,4.735321,6.452333,13.423962
42307,10.574537,10.203699,10.045408,9.964977,5.380358,3.063391,10.7219095,10.616062,5.7776523,3.6963515,6.139669,4.4450016,6.560749,13.424003
42309,10.227471,9.716115,9.881814,9.86962,5.6450934,5.0119677,10.494416,10.4127445,6.1605744,3.5115454,6.2300878,5.3748155,6.420236,13.424039
42320,10.345324,9.979304,10.234833,10.141957,6.0593567,5.3738885,10.840942,10.752185,6.359747,5.539301,5.9671717,0.8329091,6.5656476,13.424155
42326,10.940058,10.648725,10.694294,10.655955,5.949861,4.928702,11.323914,11.334222,6.4225974,5.636217,6.151029,5.9511633,6.6402364,13.424244
42327,10.669948,10.206004,10.153491,10.038587,5.717685,4.582925,10.735418,10.634145,6.6560836,5.66781,6.26416,5.3288465,6.467583,13.424252
42330,10.191936,9.78369,9.598388,9.54921,5.8429646,3.988984,10.553375,10.475438,6.324538,5.85879,6.0730443,5.939645,6.5234923,13.424308
42351,10.538939,10.367514,10.271735,10.274441,6.00092,5.611667,10.911765,10.823147,6.1785665,5.0440702,6.2824535,5.2590566,6.760167,13.424512
42354,10.470632,9.938603,9.935596,9.858809,6.002899,5.1221766,10.6097555,10.508213,5.781052,3.7565382,6.4030776,5.8066397,6.399419,13.424528
42358,10.769053,10.3708725,10.547841,10.517088,6.1307917,5.6123977,11.2034445,11.211472,5.900445,4.1728477,6.3836756,4.7229533,6.533413,13.424561
42373,10.543637,10.444363,10.045026,10.134139,5.973555,5.6178613,10.421564,10.490722,6.0635524,4.681205,6.6633883,5.0146275,6.832384,13.424681
42375,10.705668,10.311097,10.2626295,10.116419,5.9475126,5.0232224,10.810681,10.735531,6.223568,3.0301337,5.731722,4.477337,6.536887,13.424722
42386,10.581706,10.21642,10.160739,10.065015,5.76268,3.5496173,10.7718725,10.692422,6.139238,5.4428506,5.648622,3.3978584,6.5663495,13.42487
42388,10.455492,10.148882,10.080562,10.010583,5.5969396,4.7782826,10.705401,10.624274,6.003393,4.691348,5.982424,3.6712246,6.625052,13.424886
42405,10.69071,10.468878,10.408795,10.866298,5.824229,5.194622,10.8508835,11.3626795,6.696664,6.188264,6.3722954,4.888091,6.709673,13.4250145
42407,10.49158,10.167931,9.990825,9.910265,5.645447,3.11795,10.656925,10.589127,6.4976797,6.375536,6.760183,4.7774415,6.607902,13.425052
42418,10.625648,10.218703,10.099576,9.979346,5.6347895,5.3418555,10.72643,10.610237,5.82275,5.2496524,5.743324,4.027136,6.5245423,13.425251
42421,10.2389555,9.57287,9.699521,9.586727,6.1535835,4.931592,10.208219,10.089585,5.7413993,3.487375,5.8576474,3.4843123,6.265484,13.425275
42432,10.887605,10.673128,10.260358,10.198054,5.9215784,4.943783,10.855111,10.784847,6.7779884,5.2574954,6.105016,5.428907,6.7170696,13.425345
42434,10.304482,9.968938,8.699331,8.824178,6.0178633,4.298645,8.9591055,8.839929,5.8185983,4.4589877,6.64392,5.7639365,6.5959635,13.425407
42438,10.473243,10.048233,9.588181,9.600143,5.370173,4.569543,10.1380415,10.055548,6.152307,4.6482296,6.0483174,5.32301,6.5065556,13.425431
42441,10.668011,10.271843,10.238841,10.182285,5.779199,0.91629076,10.879591,10.813712,5.651436,4.729156,6.302436,5.234845,6.535455,13.425474
42447,10.489902,10.159802,9.861665,9.811301,5.6970935,2.0281482,10.636661,10.523599,5.9952073,4.6746964,6.119638,5.4328485,6.60153,13.425596
42448,10.07517,9.499661,9.669889,9.647911,5.334649,2.9338567,10.299262,10.219713,6.1806374,5.726522,5.96794,3.5174978,6.355995,13.425605
42449,10.191021,9.713652,9.950772,9.860596,6.060057,4.2121277,10.48962,10.376686,6.4121466,5.494706,6.6640263,4.8888445,6.45433,13.425634
42459,10.708051,10.454088,10.458117,10.284742,5.7655044,4.6995707,11.0313225,10.912257,6.1286144,3.314186,5.7365723,4.433195,6.677537,13.4257555
42466,10.673894,10.245853,10.051718,10.10515,5.4518967,4.067316,10.778543,10.757139,6.221385,5.49265,6.4343863,4.494239,6.503544,13.425825
42471,10.250313,9.86279,10.050329,9.890798,5.72945,-0.6931472,10.664772,10.514836,5.9039984,3.8670256,6.236761,4.2513485,6.5440226,13.425893
42476,10.271265,9.662963,9.991736,10.007676,6.039778,5.202357,10.513913,10.408798,6.1687737,2.9231615,6.123808,4.316154,6.3232336,13.425936
42482,10.348663,10.00967,9.730657,9.698466,5.640843,4.630838,10.641608,10.575644,6.4450846,5.748437,6.6784678,5.979898,6.59269,13.4259815
42495,10.224737,9.739939,9.592885,9.55153,5.746842,2.7343674,10.534852,10.457884,6.365267,3.9550824,6.661727,5.3136983,6.446709,13.426099
42498,10.861183,10.492209,10.535777,10.490496,6.0819907,4.768988,10.996264,10.932362,5.899075,3.6813512,6.577444,4.905275,6.5625257,13.426146
42504,10.950362,10.529784,10.465233,10.422725,5.6788063,5.2056537,11.114909,11.042924,5.833055,4.877485,6.50279,5.82659,6.511,13.42617
42521,10.8839035,10.419318,10.575768,10.514419,5.7881236,4.3907385,11.128841,11.0745325,6.8635945,6.223171,6.001415,4.6634393,6.4670057,13.426417
42525,10.42332,10.053411,9.881876,9.811657,5.908898,2.5726123,10.578089,10.471826,6.2601547,5.0186033,5.719328,5.1738873,6.5616107,13.426445
42535,10.351805,10.017241,10.151019,9.947332,5.6240177,5.289781,10.633311,10.5195675,6.0100408,4.0569887,6.198682,4.1271343,6.596933,13.426515
42537,10.419769,10.051791,10.055088,9.953358,5.789348,4.9308705,10.698006,10.6269655,6.2730656,5.128122,5.7203116,5.071417,6.563591,13.426533
42540,10.370885,10.056071,9.953339,9.832421,5.9330406,5.295313,10.595792,10.527162,6.2536364,4.7957907,6.3039002,5.349486,6.616771,13.426584
42541,10.41836,9.875618,10.019446,9.993081,6.1465435,4.8744335,10.4875,10.418148,6.072814,5.7074423,6.554361,5.540871,6.388849,13.426587
42547,10.312659,9.518787,9.891855,9.69405,6.305362,5.465948,10.54096,10.378295,5.942012,3.992681,5.7987895,4.884316,6.137802,13.426682
42551,9.030436,7.1207676,8.70611,8.03709,5.519058,3.8022082,7.817303,6.569061,5.792709,4.1850986,6.154858,5.206202,5.0212555,13.426709
42552,10.580871,10.14761,10.026567,9.912804,5.9819193,4.854371,10.606848,10.487841,6.302985,4.9294252,5.921042,4.122284,6.498353,13.426763
42557,10.301606,9.869061,9.5262165,9.469407,5.2765827,4.0253515,10.134798,10.044644,6.107468,4.624973,5.8777356,4.6279097,6.4990654,13.426849
42562,10.529594,9.999724,10.047077,9.910999,5.9555783,3.589059,10.665139,10.514122,5.9854465,4.5528235,5.925325,2.8791983,6.401752,13.426885
42563,9.920389,9.462631,9.463167,9.311353,5.587623,4.255613,10.253306,10.131929,5.729775,5.091908,5.506144,3.4339871,6.4739003,13.426897
42567,10.312709,9.796803,9.930168,9.815411,5.8174086,3.9019728,10.771678,10.643914,5.996452,4.368181,6.4060545,5.3655086,6.415558,13.426951
42571,10.566371,10.279325,9.963707,9.936042,6.1163335,5.0651236,10.70859,10.627028,6.1418223,6.1249022,5.71142,3.8437443,6.644614,13.427027
42574,10.720656,10.372266,10.375405,10.279208,5.7748623,2.895912,10.902348,10.818618,6.3428254,5.903453,6.5105557,6.3320355,6.5830917,13.427054
42591,10.187136,9.8285265,9.428005,9.462748,5.4450116,3.6813512,10.325439,10.208278,5.4930615,4.1651134,5.864199,5.110782,6.573133,13.427221
42596,11.436363,11.115477,10.628814,10.649813,5.2688885,3.83298,11.278825,11.255995,6.5827174,5.4731107,6.613921,6.2355866,6.610634,13.427268
42602,10.265112,9.69674,9.828554,9.810088,6.0965,4.928702,10.739518,10.669637,6.6042147,4.9732795,5.692047,3.1484532,6.3631415,13.427335
42605,10.391905,10.028255,9.8803625,9.712025,5.9215784,4.8186674,10.516458,10.401693,5.7554255,1.9878744,5.7611074,3.7612002,6.567896,13.427349
42606,10.532317,10.035318,9.749608,9.631147,6.3733196,5.7173567,10.371088,10.245065,5.945944,5.0059576,5.844703,4.0036902,6.434574,13.427352
42607,10.353664,9.915431,9.537224,9.359346,5.9223824,4.842611,10.486586,10.365459,6.5234156,5.488111,6.071661,5.7695704,6.4933443,13.427359
42618,10.361143,10.002318,9.967678,9.961789,6.039302,5.8473053,10.437836,10.367353,5.7825937,3.8836236,6.3048143,5.3471074,6.572851,13.427448
42619,10.605164,10.37152,10.320581,10.380116,5.9984403,5.724565,10.911608,11.038719,5.884992,2.867899,6.2889733,5.0670156,6.697993,13.427452
42632,10.727878,10.254099,10.147985,10.0281315,5.7963614,4.706824,10.759567,10.670428,6.735305,4.490881,6.182498,4.354141,6.457725,13.427584
42641,10.893206,10.690569,10.482379,10.50096,5.8318825,4.99586,11.135556,11.087124,6.029483,4.452019,6.165628,5.46806,6.728852,13.4277315
42664,10.205693,9.789081,9.657306,9.512354,5.4138756,4.2195077,10.345237,10.181074,5.800304,4.620059,5.4843817,3.3357697,6.514838,13.428036
42673,10.357918,9.858056,9.319859,9.276306,6.148682,5.1532917,9.156908,9.066158,5.5671988,3.5779479,5.8429646,3.8836236,6.4316216,13.428108
42675,10.539373,9.812545,9.710697,9.636634,5.8473053,4.082609,9.902477,9.739697,5.908898,5.39771,6.005614,5.508173,6.20475,13.428124
42683,10.612875,10.314351,10.038128,9.912061,6.436311,4.417635,10.658689,10.520787,6.2813315,6.0700445,6.1036763,5.2428045,6.633105,13.428216
42685,10.2325535,9.676775,9.672728,9.547006,5.9075394,5.2928023,10.278201,10.120319,5.9448967,2.6246686,6.0139594,3.8586223,6.3757434,13.428219
42692,10.116904,9.701964,9.45075,9.308193,5.99446,5.4518967,10.272776,10.1877,5.8473053,5.1480756,5.9295893,4.6549125,6.5167627,13.42831
42693,10.720223,10.417858,10.162045,10.16629,5.8078423,5.1682086,10.965868,10.936373,6.470645,5.0382504,6.1766987,4.611152,6.6292334,13.428316
42696,10.164986,9.769533,9.369973,9.390852,5.454038,3.983413,10.2969475,10.217503,6.7238326,5.9917145,6.119198,5.4231863,6.536071,13.428343
42697,10.714429,10.51416,10.086929,10.119365,5.6236563,2.0541236,10.76501,10.710209,6.031406,4.857484,6.213608,5.428029,6.7312036,13.428347
42700,10.310575,9.908082,10.046886,9.941202,5.8493247,4.4140096,10.5755205,10.462609,6.178359,3.5145261,6.356802,5.862494,6.5289974,13.428387
42708,10.205094,9.626785,9.837385,9.71108,5.4642553,3.7977338,10.282017,10.127327,5.992214,5.05879,6.2332335,5.2396283,6.3531446,13.428468
42710,10.886724,10.4849205,10.524446,10.427695,5.973555,3.4995332,11.104823,11.040121,6.2277217,4.0926766,6.0316463,4.7782826,6.5297785,13.428471
42718,10.377523,9.747454,9.8680725,9.80491,6.506979,5.7729974,10.314766,10.195187,6.263779,5.480222,6.379105,5.022564,6.301436,13.42854
42719,10.023118,9.688678,9.534878,9.483507,5.559912,4.4998097,10.281098,10.102261,5.622934,3.8394523,5.979645,4.169761,6.5972557,13.428557
42720,11.327348,11.171881,10.892696,10.93205,5.132853,4.130355,11.433279,11.509322,6.2391057,1.0647107,6.5229745,5.335131,6.776079,13.428563
42727,9.327475,8.27764,8.797624,8.59458,5.8938518,4.900076,9.686333,9.467399,6.2760797,5.5012584,6.0019097,4.350278,5.8816495,13.428643
42730,10.407944,10.035476,9.941207,9.840148,5.548687,4.9480505,10.629124,10.549155,5.919431,5.315666,5.9107966,2.533697,6.5590377,13.428689
42732,10.499096,10.137227,9.977356,9.941592,5.6960864,4.872905,10.716234,10.610262,5.9994326,2.2823825,6.26111,0.53062826,6.569665,13.428692
42734,10.04381,9.436631,9.879395,9.764237,5.7911825,4.494239,10.533418,10.433228,6.1161127,5.367377,5.3561144,2.3125355,6.3244734,13.428706
42742,9.776665,8.908722,9.0889635,8.827967,5.9894624,4.94307,10.002015,9.817063,5.766131,3.1654751,6.4005895,4.6596584,6.0635357,13.428814
42748,11.07813,10.951748,10.688722,10.699999,6.019323,5.4689035,11.3608265,11.353156,6.072353,4.3707128,5.8045325,3.7727609,6.805135,13.428877
42760,10.626062,10.344525,9.94047,9.97611,6.5203266,5.7134027,10.844465,10.77229,6.347214,5.46806,5.599902,3.3534067,6.6499853,13.428993
42786,10.129032,9.7314825,9.586356,9.542375,6.2055674,4.158883,10.203726,10.109872,6.0497336,5.325446,6.5997343,5.6646953,6.5340858,13.429408
42789,10.495388,10.131611,9.840638,9.732711,5.309752,4.65396,10.628916,10.477127,5.186827,2.7278528,6.2426124,4.309456,6.5677843,13.429468
42791,9.881845,9.240957,9.735814,9.6025915,5.46806,3.3322046,10.413685,10.316253,6.261301,5.054333,5.8565035,5.2647605,6.290739,13.429541
42801,10.638403,10.365966,10.288447,10.292905,5.9952073,5.402227,10.977802,10.90177,6.649244,6.4358296,6.436471,5.880533,6.6590824,13.429626
42803,10.358295,10.188854,9.903342,9.81775,6.216207,5.1233687,10.556123,10.488503,6.242807,5.0099683,5.8513403,4.943783,6.7621837,13.4296465
42808,10.342903,9.829087,9.839371,9.758086,4.9308705,2.4849067,10.525028,10.452296,6.327401,5.8345184,6.3515835,2.3418057,6.4177847,13.42967
42812,10.107567,9.754094,9.436344,9.475623,6.0100408,5.0619617,10.0750265,10.000196,5.8039293,1.6292405,6.2749505,5.2801533,6.5782866,13.429681
42818,10.852787,10.448764,10.045087,9.982858,5.7924037,1.4350845,10.568675,10.489673,6.3421216,4.794964,6.2363696,4.642466,6.5275583,13.429738
42820,10.46825,9.851931,9.215755,9.188167,5.9388547,5.3949904,9.508673,9.380243,6.1996975,5.6873145,5.8998976,4.1728477,6.315284,13.429741
42826,10.504177,9.943285,10.029014,9.905641,5.6657343,5.068275,10.646319,10.5596695,6.2041535,5.156754,6.3637176,5.44975,6.370652,13.429833
42839,10.251077,9.642727,9.572794,9.528067,5.7975764,4.901564,10.430704,10.363286,6.1750355,5.0019307,6.1933846,2.3025851,6.3231053,13.429918
42841,10.654177,10.271908,9.738955,9.6617985,6.188675,5.338499,10.24082,10.075089,6.825243,5.9989367,6.581471,6.196444,6.5492144,13.429932
42842,10.282989,10.161291,9.881487,9.889282,6.041207,5.1800966,10.540007,10.486719,6.2490096,4.798267,6.174411,1.5040774,6.8099904,13.42996
42855,10.414834,10.156054,9.698123,9.659433,6.334345,6.003146,10.579,10.481996,6.017376,4.900076,5.669191,4.405499,6.6728926,13.430051
42859,10.3921995,9.865957,9.9764595,9.929355,5.796969,3.918005,10.35347,10.2054825,6.174619,3.6963515,6.015425,4.4670568,6.4053197,13.430085
42861,10.164343,9.87606,9.845705,9.853325,6.3552394,6.0248995,10.606097,10.511956,6.029001,5.2543654,5.5935955,4.114147,6.643173,13.430132
42865,10.198639,9.882438,9.7363405,9.63076,5.7391496,4.5890408,10.511994,10.362481,5.49265,4.1351666,6.4463544,5.357058,6.6153464,13.430172
42866,10.08455,9.84882,9.37902,9.33324,5.853064,3.8177123,10.083089,9.948045,6.108803,5.621487,6.689599,5.487697,6.695791,13.430176
42875,10.53025,10.262319,9.91738,9.904162,5.4951167,3.8565102,10.333245,10.261113,6.1205173,0.095310204,5.9199686,4.9423566,6.663702,13.4302845
42876,10.579257,10.201483,9.702973,9.603429,5.4831357,4.7824793,10.261686,10.138441,6.0684257,1.5040774,6.226932,4.879767,6.5538507,13.43029
42877,10.616011,10.274113,10.054279,9.931103,5.9628077,4.6337576,10.648309,10.57423,6.0826755,4.9883895,6.1041236,5.41832,6.589725,13.430303
42878,10.648926,10.186228,10.116258,9.984247,5.926926,5.0795393,10.692295,10.615204,6.0139594,4.703204,6.011022,5.3442464,6.4688253,13.430333
42882,10.11828,9.794342,9.610244,9.530124,5.6080055,4.099332,10.384505,10.268062,5.7695704,2.9338567,5.7137327,3.8286414,6.6075377,13.430447
42895,10.348993,10.061055,8.979833,8.953898,5.923186,4.5282893,9.454267,9.316123,5.6890073,4.673763,6.7726226,5.6674643,6.6435547,13.430588
42900,10.716057,10.3542795,9.792478,9.66544,6.047136,5.6584363,9.606334,9.491361,6.031406,4.4886365,6.165208,3.1904764,6.5697317,13.430637
42903,10.492623,10.038045,9.32871,9.246113,5.4471684,4.4601445,9.282744,9.16221,5.965121,5.327876,6.079933,3.788725,6.4769053,13.430661
42931,10.428082,9.875525,10.093236,9.907683,5.341377,3.273364,10.743105,10.615786,5.968196,3.6661224,6.4303646,4.876723,6.378992,13.431087
42934,10.492529,9.828101,9.938092,9.800131,5.697429,1.9169227,10.557702,10.375811,5.304796,4.3630986,6.314091,5.484797,6.2671776,13.431121
42936,11.027324,10.805237,10.669425,10.553461,5.884992,1.5475625,11.315067,11.242526,6.364751,4.74232,6.07143,3.8066626,6.7094574,13.431154
42941,10.942854,10.2901535,8.4448805,8.246722,5.966147,4.4115853,9.218705,9.004336,5.7300997,3.9721768,5.8348107,-0.5108256,6.278841,13.431184
42948,10.430187,9.973503,9.768017,9.770989,5.2912927,2.4932055,10.639005,10.532454,6.5449185,4.8706064,5.5329943,3.063391,6.474844,13.431263
42956,10.443731,10.004897,10.00923,9.9606,6.240081,5.9540224,10.678637,10.612148,6.147613,4.354141,5.4467373,4.3579903,6.492625,13.431312
42960,9.733334,9.044049,9.594173,9.509474,5.6189504,2.8154087,10.445486,10.364955,6.2887874,5.1636424,6.108803,4.989752,6.242585,13.431419
42962,10.153663,9.701451,9.741797,9.671562,6.0302043,4.8186674,10.400721,10.296178,5.8522024,3.830813,5.446306,2.7080503,6.479406,13.431435
42965,11.631883,11.807281,11.2141,11.474421,6.105909,5.178971,11.764423,12.132537,6.3146343,5.76268,6.1540084,4.5119576,7.1068707,13.431491
42967,10.730574,10.36001,10.173453,10.10933,6.0516186,5.49265,10.891799,10.808218,5.9604897,5.2548876,6.3626833,5.619676,6.5610156,13.43151
42968,10.681493,10.231827,10.0836525,10.013163,5.769882,5.003275,10.8938055,10.807549,5.993213,5.6178613,5.5341797,3.912023,6.48193,13.431515
42971,10.351949,9.924554,9.744076,9.738058,5.5652866,3.9531648,10.49206,10.406808,6.208389,4.6376376,6.0330863,5.0019307,6.5042543,13.431534
42972,10.48456,9.897445,10.316828,10.131889,6.1403155,5.394082,10.712605,10.532002,6.076954,2.7850113,6.4973783,4.16356,6.3445544,13.431542
42974,10.815905,10.310059,9.96237,9.955639,5.6726356,5.4302225,10.630898,10.530401,5.739793,3.4499876,6.236761,5.4147663,6.425737,13.431554
42975,10.475723,10.267457,10.250553,10.132538,5.800304,4.5293684,10.893065,10.823699,5.4302225,1.7749524,6.4661446,2.8154087,6.7233286,13.431576
42978,10.281955,9.555036,9.878185,9.7303,6.047845,5.247024,10.485301,10.389712,6.126214,5.1829066,6.594687,5.6702256,6.204541,13.431594
42981,10.227475,9.945814,8.869988,8.929978,6.308645,5.288772,8.890218,8.799858,6.1808443,4.5839467,5.6818776,4.391977,6.6499677,13.431663
42985,10.581417,10.160952,10.209419,10.103469,5.965121,1.9021075,10.796141,10.70255,6.565265,5.398615,6.2743855,5.561066,6.5110703,13.431755
42990,10.449957,9.968577,9.926979,9.762033,5.6563416,5.0132985,10.698749,10.591089,5.7170277,1.7749524,5.570632,3.6558397,6.4502635,13.431815
42994,10.129451,9.526967,9.630234,9.560716,5.765818,3.983413,10.553015,10.437885,6.147613,4.1987047,5.9768586,3.0349529,6.3292217,13.431886
42996,10.572851,10.102002,10.439461,10.376502,6.3545437,4.350278,10.961705,10.908798,5.976097,4.7816415,5.8636312,4.5042443,6.46071,13.431905
43003,10.739496,10.142198,10.045824,9.969219,5.7391496,5.146331,10.839649,10.780081,5.8493247,5.57557,6.364923,3.8044379,6.3343124,13.432008
43004,10.758258,10.490321,9.925718,9.91515,6.0176196,4.7492704,10.863529,10.811016,6.4172225,3.5496173,6.612041,5.614587,6.663544,13.432014
43006,10.469508,10.005141,10.229325,10.066729,5.9303865,4.9192505,10.794305,10.699329,5.976351,5.661918,5.9380636,4.6839814,6.4671073,13.432021
43011,10.25413,9.8758135,9.955406,9.975794,6.2856255,4.670958,10.752997,10.705691,6.365439,6.0342846,6.351758,5.777033,6.553417,13.43206
43012,10.446024,9.8498125,9.773692,9.582635,6.110358,5.4731107,10.616129,10.493591,6.145044,4.842611,5.755109,3.8836236,6.33543,13.432098
43018,10.329184,9.775245,9.860163,9.730116,5.78567,4.225373,10.439478,10.289668,5.65003,4.2682977,6.478049,4.9656377,6.3776546,13.432138
